  0.600000024  0. 0.0
  1.80000007  0. 0.0
  3.  0. 0.0
  4.20000029  0. 0.0
  5.4000001  0. 0.0
  6.60000038  0. 0.0
  7.80000019  0. 0.0
  9.  0. 0.0
  10.2000008  0. 0.0
  11.4000006  0. 0.0
  12.6000004  0. 0.0
  13.8000002  0. 0.0
  15.000001  0. 0.0
  16.2000008  0. 0.0
  17.4000015  0. 0.0
  18.6000004  0. 0.0
  19.8000011  0. 0.0
  21.  0. 0.0
  22.2000008  0. 0.0
  23.4000015  0. 0.0
  24.6000004  1.55367398 0.0
  25.8000011  10.4917612 0.0
  27.0000019  12.4627714 0.0
  28.2000008  14.3440638 0.0
  29.4000015  16.063961 0.0
  30.6000004  17.7356873 0.0
  31.8000011  19.3605995 0.0
  33.  21.0436687 0.0
  34.2000008  22.7620182 0.0
  35.4000015  24.5404434 0.0
  36.6000023  26.3197231 0.0
  37.8000031  27.6825123 0.0
  39.  27.5023727 0.0
  40.2000008  23.9094505 0.0
  41.4000015  17.6498451 0.0
  42.6000023  12.1781883 0.0
  43.8000031  8.49197388 0.0
  45.  6.08282804 0.0
  46.2000008  4.49488401 0.0
  47.4000015  3.40936446 0.0
  48.6000023  2.6367414 0.0
  49.8000031  2.07397437 0.0
  51.0000038  1.65266156 0.0
  52.2000008  1.3314364 0.0
  53.4000015  1.0804894 0.0
  54.6000023  0.888669252 0.0
  55.8000031  0.734907985 0.0
  57.0000038  0.610666811 0.0
  58.2000008  0.509575963 0.0
  59.4000015  0.424486876 0.0
