  25.2000008  9.46013737 0.0
  25.6000004  10.0632639 0.0
  26.  10.7690248 0.0
  26.3999996  11.4290686 0.0
  26.7999992  12.1435633 0.0
  27.2000008  12.7903652 0.0
  27.6000004  13.4132967 0.0
  28.  14.0216646 0.0
  28.3999996  14.6235981 0.0
  28.7999992  15.204546 0.0
  29.2000008  15.8067045 0.0
  29.6000004  16.3833523 0.0
  30.  16.8986359 0.0
  30.3999996  17.5013943 0.0
  30.7999992  18.0474415 0.0
  31.2000008  18.5696182 0.0
  31.6000004  19.1519527 0.0
  32.  19.6884651 0.0
  32.4000015  20.2343369 0.0
  32.7999992  20.7595806 0.0
  33.2000008  21.3344936 0.0
  33.5999985  21.8962669 0.0
  34.  22.4785538 0.0
  34.4000015  23.0267982 0.0
  34.7999992  23.6288967 0.0
  35.2000008  24.2610207 0.0
  35.5999985  24.854063 0.0
  36.  25.4793911 0.0
  36.4000015  26.0871868 0.0
  36.7999992  26.6142883 0.0
  37.2000008  27.1633663 0.0
  37.5999985  27.6053448 0.0
  38.  27.9561729 0.0
  38.4000015  28.0691433 0.0
  38.7999992  27.9277153 0.0
  39.2000008  27.3898907 0.0
  39.5999985  26.40909 0.0
  40.  24.9343319 0.0
  40.4000015  23.0626488 0.0
  40.7999992  20.9161205 0.0
  41.2000008  18.7050285 0.0
  41.5999985  16.5553703 0.0
  42.  14.597373 0.0
  42.4000015  12.8502579 0.0
  42.7999992  11.3446751 0.0
  43.2000008  10.0144491 0.0
  43.5999985  8.90234661 0.0
  44.  7.93220091 0.0
  44.4000015  7.11080408 0.0
  44.7999992  6.37396574 0.0
  45.2000008  5.73106813 0.0
  45.5999985  5.18967819 0.0
  46.  4.70138121 0.0
  46.4000015  4.2636261 0.0
  46.7999992  3.87531972 0.0
  47.2000008  3.55026865 0.0
  47.5999985  3.25016141 0.0
  48.  2.97953176 0.0
  48.4000015  2.75843382 0.0
  48.7999992  2.5306921 0.0
  49.2000008  2.33055019 0.0
  49.5999985  2.15319371 0.0
  50.  1.99538016 0.0
  50.4000015  1.85054982 0.0
  50.7999992  1.71184671 0.0
  51.2000008  1.5883261 0.0
  51.6000023  1.47881234 0.0
  52.  1.37866306 0.0
  52.4000015  1.28637755 0.0
  52.7999992  1.19086039 0.0
  53.2000008  1.11326432 0.0
  53.6000023  1.04702115 0.0
  54.  0.971990645 0.0
  54.4000015  0.916529894 0.0
  54.7999992  0.858114123 0.0
  55.2000008  0.809393585 0.0
  55.6000023  0.760574937 0.0
  56.  0.708797276 0.0
  56.4000015  0.667171538 0.0
  56.7999992  0.629097164 0.0
  57.2000008  0.593550265 0.0
  57.6000023  0.551615059 0.0
  58.  0.52340883 0.0
  58.4000015  0.494646788 0.0
  58.7999992  0.458628953 0.0
  59.2000008  0.433949441 0.0
  59.6000023  0.411958545 0.0
  60.  0.391334862 0.0
  60.4000015  0.367958546 0.0
  60.7999992  0.34822312 0.0
  61.2000008  0.324615091 0.0
  61.6000023  0.310743481 0.0
  62.  0.290716946 0.0
  62.4000015  0.275899619 0.0
  62.7999992  0.259238452 0.0
  63.2000008  0.239141017 0.0
  63.6000023  0.231369242 0.0
  64.  0.218692452 0.0
  64.4000015  0.205909893 0.0
  64.8000031  0.192888483 0.0
