  25.2000008  9.45487785 0.0
  25.6000004  10.0649796 0.0
  26.  10.7663546 0.0
  26.3999996  11.4341221 0.0
  26.7999992  12.1494198 0.0
  27.2000008  12.788331 0.0
  27.6000004  13.412776 0.0
  28.  14.0250177 0.0
  28.3999996  14.6179714 0.0
  28.7999992  15.2054892 0.0
  29.2000008  15.8105488 0.0
  29.6000004  16.3849545 0.0
  30.  16.9029465 0.0
  30.3999996  17.4987774 0.0
  30.7999992  18.0514317 0.0
  31.2000008  18.5663643 0.0
  31.6000004  19.1525173 0.0
  32.  19.6946621 0.0
  32.4000015  20.2356911 0.0
  32.7999992  20.7608681 0.0
  33.2000008  21.3416004 0.0
  33.5999985  21.8965435 0.0
  34.  22.4756756 0.0
  34.4000015  23.0307617 0.0
  34.7999992  23.6343689 0.0
  35.2000008  24.2632198 0.0
  35.5999985  24.8614216 0.0
  36.  25.4736652 0.0
  36.4000015  26.0895805 0.0
  36.7999992  26.6237545 0.0
  37.2000008  27.156189 0.0
  37.5999985  27.6075363 0.0
  38.  27.9369278 0.0
  38.4000015  28.0574627 0.0
  38.7999992  27.8971195 0.0
  39.2000008  27.3480034 0.0
  39.5999985  26.3550758 0.0
  40.  24.8624935 0.0
  40.4000015  22.9834595 0.0
  40.7999992  20.8335056 0.0
  41.2000008  18.6136379 0.0
  41.5999985  16.4777546 0.0
  42.  14.5285473 0.0
  42.4000015  12.7875347 0.0
  42.7999992  11.2941284 0.0
  43.2000008  9.97001934 0.0
  43.5999985  8.86006832 0.0
  44.  7.89770174 0.0
  44.4000015  7.0773468 0.0
  44.7999992  6.35105562 0.0
  45.2000008  5.70561266 0.0
  45.5999985  5.16953564 0.0
  46.  4.68146038 0.0
  46.4000015  4.24698114 0.0
  46.7999992  3.85727262 0.0
  47.2000008  3.53812075 0.0
  47.5999985  3.2387805 0.0
  48.  2.96842933 0.0
  48.4000015  2.74850607 0.0
  48.7999992  2.52199292 0.0
  49.2000008  2.32475448 0.0
  49.5999985  2.14127231 0.0
  50.  1.98998809 0.0
  50.4000015  1.84373367 0.0
  50.7999992  1.70687759 0.0
  51.2000008  1.58159995 0.0
  51.6000023  1.47581506 0.0
  52.  1.37477601 0.0
  52.4000015  1.27922237 0.0
  52.7999992  1.18707597 0.0
  53.2000008  1.11012149 0.0
  53.6000023  1.0442332 0.0
  54.  0.968008876 0.0
  54.4000015  0.912500918 0.0
  54.7999992  0.855894446 0.0
  55.2000008  0.807988942 0.0
  55.6000023  0.758126676 0.0
  56.  0.704848886 0.0
  56.4000015  0.665717185 0.0
  56.7999992  0.628577828 0.0
  57.2000008  0.588837028 0.0
  57.6000023  0.549350441 0.0
  58.  0.524236858 0.0
  58.4000015  0.492515683 0.0
  58.7999992  0.457950503 0.0
  59.2000008  0.43038702 0.0
  59.6000023  0.41108194 0.0
  60.  0.390570015 0.0
  60.4000015  0.364338964 0.0
  60.7999992  0.34864217 0.0
  61.2000008  0.324759901 0.0
  61.6000023  0.307163626 0.0
  62.  0.290222436 0.0
  62.4000015  0.274686724 0.0
  62.7999992  0.258039802 0.0
  63.2000008  0.237438709 0.0
  63.6000023  0.232846245 0.0
  64.  0.216211393 0.0
  64.4000015  0.205799803 0.0
  64.8000031  0.192234218 0.0
