  25.2000008  9.4593792 0.0
  25.6000004  10.0647554 0.0
  26.  10.7676277 0.0
  26.3999996  11.4263315 0.0
  26.7999992  12.1477709 0.0
  27.2000008  12.7857723 0.0
  27.6000004  13.4178629 0.0
  28.  14.0216627 0.0
  28.3999996  14.6181173 0.0
  28.7999992  15.2028694 0.0
  29.2000008  15.8095179 0.0
  29.6000004  16.3728352 0.0
  30.  16.8983879 0.0
  30.3999996  17.5040722 0.0
  30.7999992  18.0415668 0.0
  31.2000008  18.57271 0.0
  31.6000004  19.1465263 0.0
  32.  19.6797371 0.0
  32.4000015  20.2335377 0.0
  32.7999992  20.7528114 0.0
  33.2000008  21.3325901 0.0
  33.5999985  21.8927975 0.0
  34.  22.4791031 0.0
  34.4000015  23.0169868 0.0
  34.7999992  23.629034 0.0
  35.2000008  24.2490501 0.0
  35.5999985  24.844389 0.0
  36.  25.4705467 0.0
  36.4000015  26.0906029 0.0
  36.7999992  26.6134205 0.0
  37.2000008  27.1595783 0.0
  37.5999985  27.609684 0.0
  38.  27.9619198 0.0
  38.4000015  28.1272125 0.0
  38.7999992  27.9747372 0.0
  39.2000008  27.4737492 0.0
  39.5999985  26.5294247 0.0
  40.  25.0740948 0.0
  40.4000015  23.2380199 0.0
  40.7999992  21.0835876 0.0
  41.2000008  18.8848457 0.0
  41.5999985  16.7166405 0.0
  42.  14.7384424 0.0
  42.4000015  12.9878445 0.0
  42.7999992  11.4527245 0.0
  43.2000008  10.1083794 0.0
  43.5999985  8.99263573 0.0
  44.  7.99921513 0.0
  44.4000015  7.17063951 0.0
  44.7999992  6.4382515 0.0
  45.2000008  5.78525162 0.0
  45.5999985  5.23140144 0.0
  46.  4.73824835 0.0
  46.4000015  4.30012608 0.0
  46.7999992  3.90864015 0.0
  47.2000008  3.576437 0.0
  47.5999985  3.27599883 0.0
  48.  3.00073433 0.0
  48.4000015  2.78102493 0.0
  48.7999992  2.54629993 0.0
  49.2000008  2.35162878 0.0
  49.5999985  2.16721749 0.0
  50.  2.00901747 0.0
  50.4000015  1.86257672 0.0
  50.7999992  1.72672236 0.0
  51.2000008  1.60120606 0.0
  51.6000023  1.48695302 0.0
  52.  1.38886094 0.0
  52.4000015  1.2930907 0.0
  52.7999992  1.20107651 0.0
  53.2000008  1.12184644 0.0
  53.6000023  1.05425143 0.0
  54.  0.978461802 0.0
  54.4000015  0.920074403 0.0
  54.7999992  0.86475879 0.0
  55.2000008  0.817661285 0.0
  55.6000023  0.765365362 0.0
  56.  0.71074903 0.0
  56.4000015  0.673818588 0.0
  56.7999992  0.633393168 0.0
  57.2000008  0.597306252 0.0
  57.6000023  0.557282507 0.0
  58.  0.52765274 0.0
  58.4000015  0.497250557 0.0
  58.7999992  0.462689102 0.0
  59.2000008  0.436672449 0.0
  59.6000023  0.414971679 0.0
  60.  0.393863022 0.0
  60.4000015  0.370382816 0.0
  60.7999992  0.350415856 0.0
  61.2000008  0.328060657 0.0
  61.6000023  0.313604534 0.0
  62.  0.291225582 0.0
  62.4000015  0.278525323 0.0
  62.7999992  0.261622369 0.0
  63.2000008  0.241177231 0.0
  63.6000023  0.234475359 0.0
  64.  0.218675584 0.0
  64.4000015  0.207950607 0.0
  64.8000031  0.195725501 0.0
