  0.600000024  0. 0.0
  1.80000007  0. 0.0
  3.  0. 0.0
  4.20000029  0. 0.0
  5.4000001  0. 0.0
  6.60000038  0. 0.0
  7.80000019  0. 0.0
  9.  0. 0.0
  10.2000008  0. 0.0
  11.4000006  0. 0.0
  12.6000004  0. 0.0
  13.8000002  0. 0.0
  15.000001  0. 0.0
  16.2000008  0. 0.0
  17.4000015  0. 0.0
  18.6000004  0. 0.0
  19.8000011  0. 0.0
  21.  0. 0.0
  22.2000008  0. 0.0
  23.4000015  0. 0.0
  24.6000004  1.55442333 0.0
  25.8000011  10.4919682 0.0
  27.0000019  12.4610605 0.0
  28.2000008  14.3452587 0.0
  29.4000015  16.062851 0.0
  30.6000004  17.7341747 0.0
  31.8000011  19.3586998 0.0
  33.  21.0433483 0.0
  34.2000008  22.7572651 0.0
  35.4000015  24.5416069 0.0
  36.6000023  26.317049 0.0
  37.8000031  27.6896687 0.0
  39.  27.5322609 0.0
  40.2000008  23.9736042 0.0
  41.4000015  17.7170219 0.0
  42.6000023  12.2275782 0.0
  43.8000031  8.52367496 0.0
  45.  6.10599804 0.0
  46.2000008  4.50892019 0.0
  47.4000015  3.42065763 0.0
  48.6000023  2.64508533 0.0
  49.8000031  2.08011675 0.0
  51.0000038  1.65712416 0.0
  52.2000008  1.33568621 0.0
  53.4000015  1.08413351 0.0
  54.6000023  0.890500426 0.0
  55.8000031  0.736772418 0.0
  57.0000038  0.612567306 0.0
  58.2000008  0.511205852 0.0
  59.4000015  0.425881773 0.0
