  25.2000008  9.45717812 0.0
  25.6000004  10.0657845 0.0
  26.  10.7657261 0.0
  26.3999996  11.426446 0.0
  26.7999992  12.1471043 0.0
  27.2000008  12.787344 0.0
  27.6000004  13.4147844 0.0
  28.  14.0240517 0.0
  28.3999996  14.6150408 0.0
  28.7999992  15.2040014 0.0
  29.2000008  15.8097801 0.0
  29.6000004  16.3755074 0.0
  30.  16.8964996 0.0
  30.3999996  17.5051708 0.0
  30.7999992  18.0423107 0.0
  31.2000008  18.5721245 0.0
  31.6000004  19.1467152 0.0
  32.  19.6782913 0.0
  32.4000015  20.2334633 0.0
  32.7999992  20.7531281 0.0
  33.2000008  21.3335915 0.0
  33.5999985  21.8924408 0.0
  34.  22.4787045 0.0
  34.4000015  23.0164642 0.0
  34.7999992  23.6293964 0.0
  35.2000008  24.2492199 0.0
  35.5999985  24.8418884 0.0
  36.  25.4720192 0.0
  36.4000015  26.0878773 0.0
  36.7999992  26.6146374 0.0
  37.2000008  27.1596947 0.0
  37.5999985  27.609169 0.0
  38.  27.96245 0.0
  38.4000015  28.1301289 0.0
  38.7999992  27.9744625 0.0
  39.2000008  27.4792652 0.0
  39.5999985  26.5299301 0.0
  40.  25.081377 0.0
  40.4000015  23.2429008 0.0
  40.7999992  21.0933285 0.0
  41.2000008  18.8908825 0.0
  41.5999985  16.722641 0.0
  42.  14.741518 0.0
  42.4000015  12.9938622 0.0
  42.7999992  11.457221 0.0
  43.2000008  10.1128645 0.0
  43.5999985  8.99617386 0.0
  44.  8.00029659 0.0
  44.4000015  7.17406225 0.0
  44.7999992  6.43953371 0.0
  45.2000008  5.7868228 0.0
  45.5999985  5.23392153 0.0
  46.  4.73854256 0.0
  46.4000015  4.30206776 0.0
  46.7999992  3.91011691 0.0
  47.2000008  3.57755995 0.0
  47.5999985  3.27704239 0.0
  48.  3.00136447 0.0
  48.4000015  2.78220892 0.0
  48.7999992  2.5472939 0.0
  49.2000008  2.35223627 0.0
  49.5999985  2.16727853 0.0
  50.  2.01010489 0.0
  50.4000015  1.86296058 0.0
  50.7999992  1.72555923 0.0
  51.2000008  1.60273039 0.0
  51.6000023  1.48736715 0.0
  52.  1.38891268 0.0
  52.4000015  1.293612 0.0
  52.7999992  1.20100737 0.0
  53.2000008  1.12241983 0.0
  53.6000023  1.05384672 0.0
  54.  0.978962779 0.0
  54.4000015  0.920477509 0.0
  54.7999992  0.865321219 0.0
  55.2000008  0.81772995 0.0
  55.6000023  0.765323043 0.0
  56.  0.710951447 0.0
  56.4000015  0.674154103 0.0
  56.7999992  0.633569181 0.0
  57.2000008  0.597348034 0.0
  57.6000023  0.55786103 0.0
  58.  0.527398348 0.0
  58.4000015  0.497650087 0.0
  58.7999992  0.462658286 0.0
  59.2000008  0.437081307 0.0
  59.6000023  0.415200889 0.0
  60.  0.393045545 0.0
  60.4000015  0.371132016 0.0
  60.7999992  0.350656778 0.0
  61.2000008  0.327502251 0.0
  61.6000023  0.313842118 0.0
  62.  0.291015774 0.0
  62.4000015  0.278514385 0.0
  62.7999992  0.262225926 0.0
  63.2000008  0.24095121 0.0
  63.6000023  0.234552547 0.0
  64.  0.219260857 0.0
  64.4000015  0.208124384 0.0
  64.8000031  0.195314303 0.0
