  0.600000024  0. 0.0
  1.80000007  0. 0.0
  3.  0. 0.0
  4.20000029  0. 0.0
  5.4000001  0. 0.0
  6.60000038  0. 0.0
  7.80000019  0. 0.0
  9.  0. 0.0
  10.2000008  0. 0.0
  11.4000006  0. 0.0
  12.6000004  0. 0.0
  13.8000002  0. 0.0
  15.000001  0. 0.0
  16.2000008  0. 0.0
  17.4000015  0. 0.0
  18.6000004  0. 0.0
  19.8000011  0. 0.0
  21.  0. 0.0
  22.2000008  0. 0.0
  23.4000015  0. 0.0
  24.6000004  1.55505621 0.0
  25.8000011  10.4897223 0.0
  27.0000019  12.4625711 0.0
  28.2000008  14.3453512 0.0
  29.4000015  16.0613518 0.0
  30.6000004  17.7346039 0.0
  31.8000011  19.3594742 0.0
  33.  21.0407982 0.0
  34.2000008  22.7577991 0.0
  35.4000015  24.5394821 0.0
  36.6000023  26.3175259 0.0
  37.8000031  27.6921329 0.0
  39.  27.5383263 0.0
  40.2000008  23.9911957 0.0
  41.4000015  17.7352047 0.0
  42.6000023  12.2414742 0.0
  43.8000031  8.53223324 0.0
  45.  6.11194801 0.0
  46.2000008  4.51291227 0.0
  47.4000015  3.4239254 0.0
  48.6000023  2.64739633 0.0
  49.8000031  2.08172464 0.0
  51.0000038  1.6583339 0.0
  52.2000008  1.33650422 0.0
  53.4000015  1.08521879 0.0
  54.6000023  0.891002655 0.0
  55.8000031  0.737534463 0.0
  57.0000038  0.613108695 0.0
  58.2000008  0.51151979 0.0
  59.4000015  0.426454186 0.0
