  25.2000008  9.45929718 0.0
  25.6000004  10.063014 0.0
  26.  10.7670155 0.0
  26.3999996  11.4267263 0.0
  26.7999992  12.1502275 0.0
  27.2000008  12.7842779 0.0
  27.6000004  13.4147987 0.0
  28.  14.0248079 0.0
  28.3999996  14.6158476 0.0
  28.7999992  15.2029076 0.0
  29.2000008  15.8112783 0.0
  29.6000004  16.3756065 0.0
  30.  16.8952007 0.0
  30.3999996  17.5048847 0.0
  30.7999992  18.0393429 0.0
  31.2000008  18.5770016 0.0
  31.6000004  19.1468849 0.0
  32.  19.681509 0.0
  32.4000015  20.2322693 0.0
  32.7999992  20.7522469 0.0
  33.2000008  21.3350182 0.0
  33.5999985  21.8924332 0.0
  34.  22.479166 0.0
  34.4000015  23.0185928 0.0
  34.7999992  23.6305714 0.0
  35.2000008  24.2487507 0.0
  35.5999985  24.84268 0.0
  36.  25.4735565 0.0
  36.4000015  26.0918369 0.0
  36.7999992  26.6148968 0.0
  37.2000008  27.1598701 0.0
  37.5999985  27.6107159 0.0
  38.  27.959795 0.0
  38.4000015  28.1146889 0.0
  38.7999992  27.9707603 0.0
  39.2000008  27.4614849 0.0
  39.5999985  26.5134163 0.0
  40.  25.0543804 0.0
  40.4000015  23.2140903 0.0
  40.7999992  21.0526218 0.0
  41.2000008  18.8603764 0.0
  41.5999985  16.6915264 0.0
  42.  14.7194805 0.0
  42.4000015  12.9664698 0.0
  42.7999992  11.4393892 0.0
  43.2000008  10.0935831 0.0
  43.5999985  8.97868061 0.0
  44.  7.98819113 0.0
  44.4000015  7.16316223 0.0
  44.7999992  6.42780066 0.0
  45.2000008  5.77789259 0.0
  45.5999985  5.22629547 0.0
  46.  4.73192167 0.0
  46.4000015  4.29459381 0.0
  46.7999992  3.90422487 0.0
  47.2000008  3.57243156 0.0
  47.5999985  3.27286506 0.0
  48.  2.99637127 0.0
  48.4000015  2.77835846 0.0
  48.7999992  2.54484677 0.0
  49.2000008  2.3492682 0.0
  49.5999985  2.16431499 0.0
  50.  2.00557566 0.0
  50.4000015  1.86145008 0.0
  50.7999992  1.72475803 0.0
  51.2000008  1.59914684 0.0
  51.6000023  1.48508775 0.0
  52.  1.38816738 0.0
  52.4000015  1.29278266 0.0
  52.7999992  1.19909799 0.0
  53.2000008  1.11956549 0.0
  53.6000023  1.05329633 0.0
  54.  0.977510452 0.0
  54.4000015  0.919338882 0.0
  54.7999992  0.863735139 0.0
  55.2000008  0.816981614 0.0
  55.6000023  0.764293134 0.0
  56.  0.709591866 0.0
  56.4000015  0.674129963 0.0
  56.7999992  0.632430136 0.0
  57.2000008  0.596638024 0.0
  57.6000023  0.55662328 0.0
  58.  0.527208209 0.0
  58.4000015  0.496267736 0.0
  58.7999992  0.462232053 0.0
  59.2000008  0.436919898 0.0
  59.6000023  0.41457358 0.0
  60.  0.392442077 0.0
  60.4000015  0.370473742 0.0
  60.7999992  0.35041514 0.0
  61.2000008  0.327169746 0.0
  61.6000023  0.314189464 0.0
  62.  0.290927708 0.0
  62.4000015  0.277129173 0.0
  62.7999992  0.261618674 0.0
  63.2000008  0.240486205 0.0
  63.6000023  0.234802976 0.0
  64.  0.218769416 0.0
  64.4000015  0.207093716 0.0
  64.8000031  0.195355281 0.0
