  25.2000008  9.45823097 0.0
  25.6000004  10.0633116 0.0
  26.  10.7680368 0.0
  26.3999996  11.4337864 0.0
  26.7999992  12.14781 0.0
  27.2000008  12.7874804 0.0
  27.6000004  13.4159679 0.0
  28.  14.0254374 0.0
  28.3999996  14.6186466 0.0
  28.7999992  15.2059326 0.0
  29.2000008  15.8114138 0.0
  29.6000004  16.3867798 0.0
  30.  16.8966866 0.0
  30.3999996  17.503418 0.0
  30.7999992  18.0474396 0.0
  31.2000008  18.5716515 0.0
  31.6000004  19.1526299 0.0
  32.  19.69561 0.0
  32.4000015  20.2364197 0.0
  32.7999992  20.7611084 0.0
  33.2000008  21.3408508 0.0
  33.5999985  21.8981476 0.0
  34.  22.4769478 0.0
  34.4000015  23.0349426 0.0
  34.7999992  23.6305714 0.0
  35.2000008  24.2639065 0.0
  35.5999985  24.863512 0.0
  36.  25.4741955 0.0
  36.4000015  26.0899944 0.0
  36.7999992  26.6275387 0.0
  37.2000008  27.1513214 0.0
  37.5999985  27.6091995 0.0
  38.  27.9304676 0.0
  38.4000015  28.0529537 0.0
  38.7999992  27.8909035 0.0
  39.2000008  27.3381977 0.0
  39.5999985  26.3474388 0.0
  40.  24.8457317 0.0
  40.4000015  22.9650211 0.0
  40.7999992  20.8115978 0.0
  41.2000008  18.5945549 0.0
  41.5999985  16.4612999 0.0
  42.  14.5142517 0.0
  42.4000015  12.7722502 0.0
  42.7999992  11.2801466 0.0
  43.2000008  9.96058273 0.0
  43.5999985  8.85184288 0.0
  44.  7.88804865 0.0
  44.4000015  7.07143641 0.0
  44.7999992  6.34408188 0.0
  45.2000008  5.70150805 0.0
  45.5999985  5.16256809 0.0
  46.  4.67883921 0.0
  46.4000015  4.24296951 0.0
  46.7999992  3.85350728 0.0
  47.2000008  3.53520203 0.0
  47.5999985  3.23504424 0.0
  48.  2.96709085 0.0
  48.4000015  2.74585295 0.0
  48.7999992  2.51882076 0.0
  49.2000008  2.32396221 0.0
  49.5999985  2.14041615 0.0
  50.  1.98693275 0.0
  50.4000015  1.84368908 0.0
  50.7999992  1.70357239 0.0
  51.2000008  1.58097327 0.0
  51.6000023  1.47438097 0.0
  52.  1.37401032 0.0
  52.4000015  1.27827573 0.0
  52.7999992  1.18639946 0.0
  53.2000008  1.10878086 0.0
  53.6000023  1.04230428 0.0
  54.  0.967955291 0.0
  54.4000015  0.911965728 0.0
  54.7999992  0.855653644 0.0
  55.2000008  0.805860281 0.0
  55.6000023  0.757477701 0.0
  56.  0.704120994 0.0
  56.4000015  0.666200757 0.0
  56.7999992  0.627868414 0.0
  57.2000008  0.58850646 0.0
  57.6000023  0.548496962 0.0
  58.  0.523447454 0.0
  58.4000015  0.492413312 0.0
  58.7999992  0.458076447 0.0
  59.2000008  0.430161387 0.0
  59.6000023  0.410800487 0.0
  60.  0.390236944 0.0
  60.4000015  0.363954216 0.0
  60.7999992  0.347848058 0.0
  61.2000008  0.324207157 0.0
  61.6000023  0.307998806 0.0
  62.  0.289197832 0.0
  62.4000015  0.274243414 0.0
  62.7999992  0.258245289 0.0
  63.2000008  0.2376111 0.0
  63.6000023  0.232307926 0.0
  64.  0.215669528 0.0
  64.4000015  0.205728889 0.0
  64.8000031  0.192477047 0.0
