  0.600000024  0. 0.0
  1.80000007  0. 0.0
  3.  0. 0.0
  4.20000029  0. 0.0
  5.4000001  0. 0.0
  6.60000038  0. 0.0
  7.80000019  0. 0.0
  9.  0. 0.0
  10.2000008  0. 0.0
  11.4000006  0. 0.0
  12.6000004  0. 0.0
  13.8000002  0. 0.0
  15.000001  0. 0.0
  16.2000008  0. 0.0
  17.4000015  0. 0.0
  18.6000004  0. 0.0
  19.8000011  0. 0.0
  21.  0. 0.0
  22.2000008  0. 0.0
  23.4000015  0. 0.0
  24.6000004  1.5556221 0.0
  25.8000011  10.4893999 0.0
  27.0000019  12.4646463 0.0
  28.2000008  14.3426161 0.0
  29.4000015  16.0673122 0.0
  30.6000004  17.7385941 0.0
  31.8000011  19.3606892 0.0
  33.  21.0469322 0.0
  34.2000008  22.7640877 0.0
  35.4000015  24.5430813 0.0
  36.6000023  26.3183136 0.0
  37.8000031  27.6690025 0.0
  39.  27.452446 0.0
  40.2000008  23.8015976 0.0
  41.4000015  17.5334435 0.0
  42.6000023  12.0928564 0.0
  43.8000031  8.43619823 0.0
  45.  6.04622412 0.0
  46.2000008  4.46760893 0.0
  47.4000015  3.39213467 0.0
  48.6000023  2.62219644 0.0
  49.8000031  2.0628643 0.0
  51.0000038  1.64586389 0.0
  52.2000008  1.32281423 0.0
  53.4000015  1.07640553 0.0
  54.6000023  0.884787977 0.0
  55.8000031  0.730946481 0.0
  57.0000038  0.607981026 0.0
  58.2000008  0.507118642 0.0
  59.4000015  0.421483338 0.0
