  25.2000008  9.45857811 0.0
  25.6000004  10.0656271 0.0
  26.  10.7657022 0.0
  26.3999996  11.4263678 0.0
  26.7999992  12.1489964 0.0
  27.2000008  12.7841616 0.0
  27.6000004  13.4171019 0.0
  28.  14.0214357 0.0
  28.3999996  14.6184273 0.0
  28.7999992  15.2048531 0.0
  29.2000008  15.8076191 0.0
  29.6000004  16.3770561 0.0
  30.  16.8968906 0.0
  30.3999996  17.5021076 0.0
  30.7999992  18.0407772 0.0
  31.2000008  18.5762138 0.0
  31.6000004  19.1468029 0.0
  32.  19.6804714 0.0
  32.4000015  20.2350559 0.0
  32.7999992  20.7500381 0.0
  33.2000008  21.3374462 0.0
  33.5999985  21.8931103 0.0
  34.  22.476141 0.0
  34.4000015  23.0207329 0.0
  34.7999992  23.6298962 0.0
  35.2000008  24.2490234 0.0
  35.5999985  24.844017 0.0
  36.  25.4744816 0.0
  36.4000015  26.091547 0.0
  36.7999992  26.6162567 0.0
  37.2000008  27.1564674 0.0
  37.5999985  27.6102333 0.0
  38.  27.9587841 0.0
  38.4000015  28.1149292 0.0
  38.7999992  27.9671898 0.0
  39.2000008  27.4593906 0.0
  39.5999985  26.5078869 0.0
  40.  25.0489559 0.0
  40.4000015  23.2088013 0.0
  40.7999992  21.0465984 0.0
  41.2000008  18.8552265 0.0
  41.5999985  16.6833534 0.0
  42.  14.7146082 0.0
  42.4000015  12.9618797 0.0
  42.7999992  11.4352751 0.0
  43.2000008  10.0901213 0.0
  43.5999985  8.97571754 0.0
  44.  7.98640919 0.0
  44.4000015  7.16156483 0.0
  44.7999992  6.42462969 0.0
  45.2000008  5.7760458 0.0
  45.5999985  5.22376871 0.0
  46.  4.73118544 0.0
  46.4000015  4.29343224 0.0
  46.7999992  3.90299797 0.0
  47.2000008  3.57198763 0.0
  47.5999985  3.26998615 0.0
  48.  2.99628973 0.0
  48.4000015  2.77828002 0.0
  48.7999992  2.54347467 0.0
  49.2000008  2.34829068 0.0
  49.5999985  2.16372275 0.0
  50.  2.00624371 0.0
  50.4000015  1.86072171 0.0
  50.7999992  1.72383559 0.0
  51.2000008  1.59862661 0.0
  51.6000023  1.48521745 0.0
  52.  1.38652992 0.0
  52.4000015  1.29310679 0.0
  52.7999992  1.19955647 0.0
  53.2000008  1.11875415 0.0
  53.6000023  1.05307615 0.0
  54.  0.977034032 0.0
  54.4000015  0.919430912 0.0
  54.7999992  0.864519835 0.0
  55.2000008  0.815369725 0.0
  55.6000023  0.76434207 0.0
  56.  0.710099339 0.0
  56.4000015  0.673207402 0.0
  56.7999992  0.632716179 0.0
  57.2000008  0.596556127 0.0
  57.6000023  0.555569947 0.0
  58.  0.527119815 0.0
  58.4000015  0.496424854 0.0
  58.7999992  0.462727427 0.0
  59.2000008  0.435342252 0.0
  59.6000023  0.415004075 0.0
  60.  0.392604649 0.0
  60.4000015  0.370824963 0.0
  60.7999992  0.350596935 0.0
  61.2000008  0.326887339 0.0
  61.6000023  0.313156009 0.0
  62.  0.291431159 0.0
  62.4000015  0.276783675 0.0
  62.7999992  0.261889011 0.0
  63.2000008  0.24023129 0.0
  63.6000023  0.234268337 0.0
  64.  0.219053343 0.0
  64.4000015  0.207139134 0.0
  64.8000031  0.195521876 0.0
