  0.600000024  0. 0.0
  1.80000007  0. 0.0
  3.  0. 0.0
  4.20000029  0. 0.0
  5.4000001  0. 0.0
  6.60000038  0. 0.0
  7.80000019  0. 0.0
  9.  0. 0.0
  10.2000008  0. 0.0
  11.4000006  0. 0.0
  12.6000004  0. 0.0
  13.8000002  0. 0.0
  15.000001  0. 0.0
  16.2000008  0. 0.0
  17.4000015  0. 0.0
  18.6000004  0. 0.0
  19.8000011  0. 0.0
  21.  0. 0.0
  22.2000008  0. 0.0
  23.4000015  0. 0.0
  24.6000004  1.55399227 0.0
  25.8000011  10.4922733 0.0
  27.0000019  12.4617481 0.0
  28.2000008  14.3442307 0.0
  29.4000015  16.0648766 0.0
  30.6000004  17.73489 0.0
  31.8000011  19.3623447 0.0
  33.  21.044981 0.0
  34.2000008  22.7624512 0.0
  35.4000015  24.5419331 0.0
  36.6000023  26.3200054 0.0
  37.8000031  27.6793365 0.0
  39.  27.4891243 0.0
  40.2000008  23.8813629 0.0
  41.4000015  17.6197815 0.0
  42.6000023  12.1544695 0.0
  43.8000031  8.47633934 0.0
  45.  6.07374763 0.0
  46.2000008  4.48776007 0.0
  47.4000015  3.40492678 0.0
  48.6000023  2.63272882 0.0
  49.8000031  2.07141638 0.0
  51.0000038  1.65044391 0.0
  52.2000008  1.3292712 0.0
  53.4000015  1.07983994 0.0
  54.6000023  0.887675226 0.0
  55.8000031  0.733444095 0.0
  57.0000038  0.610269725 0.0
  58.2000008  0.508976221 0.0
  59.4000015  0.423667073 0.0
