  25.2000008  9.45817089 0.0
  25.6000004  10.0647755 0.0
  26.  10.7646914 0.0
  26.3999996  11.4288855 0.0
  26.7999992  12.1508169 0.0
  27.2000008  12.7815628 0.0
  27.6000004  13.4226904 0.0
  28.  14.0213413 0.0
  28.3999996  14.6165648 0.0
  28.7999992  15.2075338 0.0
  29.2000008  15.8050718 0.0
  29.6000004  16.3797417 0.0
  30.  16.9007301 0.0
  30.3999996  17.504425 0.0
  30.7999992  18.0411854 0.0
  31.2000008  18.5732346 0.0
  31.6000004  19.152792 0.0
  32.  19.6851063 0.0
  32.4000015  20.2361584 0.0
  32.7999992  20.7576122 0.0
  33.2000008  21.3316841 0.0
  33.5999985  21.8959827 0.0
  34.  22.4799271 0.0
  34.4000015  23.0224133 0.0
  34.7999992  23.6320286 0.0
  35.2000008  24.255188 0.0
  35.5999985  24.8487701 0.0
  36.  25.4777527 0.0
  36.4000015  26.0885696 0.0
  36.7999992  26.6145325 0.0
  37.2000008  27.1625252 0.0
  37.5999985  27.6028728 0.0
  38.  27.956831 0.0
  38.4000015  28.0919437 0.0
  38.7999992  27.9319935 0.0
  39.2000008  27.4166241 0.0
  39.5999985  26.4378967 0.0
  40.  24.9695721 0.0
  40.4000015  23.1124039 0.0
  40.7999992  20.9548569 0.0
  41.2000008  18.7538471 0.0
  41.5999985  16.5957012 0.0
  42.  14.6336784 0.0
  42.4000015  12.8897619 0.0
  42.7999992  11.3704653 0.0
  43.2000008  10.0413151 0.0
  43.5999985  8.92208576 0.0
  44.  7.94932079 0.0
  44.4000015  7.12582588 0.0
  44.7999992  6.39277029 0.0
  45.2000008  5.7449193 0.0
  45.5999985  5.20043564 0.0
  46.  4.71107388 0.0
  46.4000015  4.27240515 0.0
  46.7999992  3.88615417 0.0
  47.2000008  3.55526257 0.0
  47.5999985  3.25773358 0.0
  48.  2.98304844 0.0
  48.4000015  2.76308632 0.0
  48.7999992  2.53747225 0.0
  49.2000008  2.33490944 0.0
  49.5999985  2.15699625 0.0
  50.  1.9989115 0.0
  50.4000015  1.85407865 0.0
  50.7999992  1.71522546 0.0
  51.2000008  1.59160125 0.0
  51.6000023  1.4805721 0.0
  52.  1.38080621 0.0
  52.4000015  1.28857338 0.0
  52.7999992  1.19376075 0.0
  53.2000008  1.11643922 0.0
  53.6000023  1.04740095 0.0
  54.  0.973798752 0.0
  54.4000015  0.918206871 0.0
  54.7999992  0.860849082 0.0
  55.2000008  0.81009984 0.0
  55.6000023  0.761485994 0.0
  56.  0.708929121 0.0
  56.4000015  0.668696225 0.0
  56.7999992  0.630982459 0.0
  57.2000008  0.594275951 0.0
  57.6000023  0.552193701 0.0
  58.  0.525993586 0.0
  58.4000015  0.495245814 0.0
  58.7999992  0.459798098 0.0
  59.2000008  0.434444666 0.0
  59.6000023  0.41272822 0.0
  60.  0.392466336 0.0
  60.4000015  0.368252903 0.0
  60.7999992  0.347874731 0.0
  61.2000008  0.327187985 0.0
  61.6000023  0.310699522 0.0
  62.  0.291291535 0.0
  62.4000015  0.275228143 0.0
  62.7999992  0.260464221 0.0
  63.2000008  0.239012644 0.0
  63.6000023  0.233323827 0.0
  64.  0.217660993 0.0
  64.4000015  0.206896454 0.0
  64.8000031  0.194171056 0.0
