  25.2000008  9.4584074 0.0
  25.6000004  10.0703955 0.0
  26.  10.7643328 0.0
  26.3999996  11.4260502 0.0
  26.7999992  12.1483946 0.0
  27.2000008  12.784235 0.0
  27.6000004  13.4183969 0.0
  28.  14.0217171 0.0
  28.3999996  14.6204252 0.0
  28.7999992  15.2030153 0.0
  29.2000008  15.8047295 0.0
  29.6000004  16.3771229 0.0
  30.  16.8935623 0.0
  30.3999996  17.5077915 0.0
  30.7999992  18.0397968 0.0
  31.2000008  18.5714436 0.0
  31.6000004  19.1452637 0.0
  32.  19.6791439 0.0
  32.4000015  20.2330112 0.0
  32.7999992  20.7532234 0.0
  33.2000008  21.3310833 0.0
  33.5999985  21.8918037 0.0
  34.  22.4815693 0.0
  34.4000015  23.0140324 0.0
  34.7999992  23.6273041 0.0
  35.2000008  24.2478485 0.0
  35.5999985  24.8449516 0.0
  36.  25.4702568 0.0
  36.4000015  26.0914612 0.0
  36.7999992  26.6117706 0.0
  37.2000008  27.1580353 0.0
  37.5999985  27.6131821 0.0
  38.  27.9652214 0.0
  38.4000015  28.1291199 0.0
  38.7999992  27.9803448 0.0
  39.2000008  27.4907589 0.0
  39.5999985  26.5333195 0.0
  40.  25.0951881 0.0
  40.4000015  23.2532425 0.0
  40.7999992  21.1048298 0.0
  41.2000008  18.9064255 0.0
  41.5999985  16.7322731 0.0
  42.  14.7547445 0.0
  42.4000015  13.0014267 0.0
  42.7999992  11.4675159 0.0
  43.2000008  10.1199665 0.0
  43.5999985  9.00184727 0.0
  44.  8.00666332 0.0
  44.4000015  7.18032074 0.0
  44.7999992  6.44263601 0.0
  45.2000008  5.78836632 0.0
  45.5999985  5.23884058 0.0
  46.  4.74282694 0.0
  46.4000015  4.30511332 0.0
  46.7999992  3.91035295 0.0
  47.2000008  3.57983613 0.0
  47.5999985  3.27905083 0.0
  48.  3.00390244 0.0
  48.4000015  2.783283 0.0
  48.7999992  2.54946041 0.0
  49.2000008  2.35352564 0.0
  49.5999985  2.16930985 0.0
  50.  2.00926352 0.0
  50.4000015  1.86472082 0.0
  50.7999992  1.72740841 0.0
  51.2000008  1.60321307 0.0
  51.6000023  1.48780572 0.0
  52.  1.38861537 0.0
  52.4000015  1.29445624 0.0
  52.7999992  1.20324183 0.0
  53.2000008  1.12162256 0.0
  53.6000023  1.05571175 0.0
  54.  0.979563594 0.0
  54.4000015  0.920799971 0.0
  54.7999992  0.865600824 0.0
  55.2000008  0.817328334 0.0
  55.6000023  0.765421748 0.0
  56.  0.712290108 0.0
  56.4000015  0.673890233 0.0
  56.7999992  0.634204209 0.0
  57.2000008  0.597897053 0.0
  57.6000023  0.557481885 0.0
  58.  0.528253317 0.0
  58.4000015  0.497761488 0.0
  58.7999992  0.463130236 0.0
  59.2000008  0.43626529 0.0
  59.6000023  0.416171074 0.0
  60.  0.393988401 0.0
  60.4000015  0.370989293 0.0
  60.7999992  0.351433635 0.0
  61.2000008  0.327731878 0.0
  61.6000023  0.314053416 0.0
  62.  0.291858763 0.0
  62.4000015  0.27740097 0.0
  62.7999992  0.26261133 0.0
  63.2000008  0.240540817 0.0
  63.6000023  0.235207081 0.0
  64.  0.219603702 0.0
  64.4000015  0.207443014 0.0
  64.8000031  0.196222141 0.0
