  0.600000024  0. 0.0
  1.80000007  0. 0.0
  3.  0. 0.0
  4.20000029  0. 0.0
  5.4000001  0. 0.0
  6.60000038  0. 0.0
  7.80000019  0. 0.0
  9.  0. 0.0
  10.2000008  0. 0.0
  11.4000006  0. 0.0
  12.6000004  0. 0.0
  13.8000002  0. 0.0
  15.000001  0. 0.0
  16.2000008  0. 0.0
  17.4000015  0. 0.0
  18.6000004  0. 0.0
  19.8000011  0. 0.0
  21.  0. 0.0
  22.2000008  0. 0.0
  23.4000015  0. 0.0
  24.6000004  1.55447721 0.0
  25.8000011  10.4917984 0.0
  27.0000019  12.4602823 0.0
  28.2000008  14.3450098 0.0
  29.4000015  16.0615654 0.0
  30.6000004  17.7355766 0.0
  31.8000011  19.3597279 0.0
  33.  21.0418224 0.0
  34.2000008  22.7602234 0.0
  35.4000015  24.5382309 0.0
  36.6000023  26.3184738 0.0
  37.8000031  27.6846466 0.0
  39.  27.512146 0.0
  40.2000008  23.9326286 0.0
  41.4000015  17.6739159 0.0
  42.6000023  12.195549 0.0
  43.8000031  8.5034914 0.0
  45.  6.09193993 0.0
  46.2000008  4.49943256 0.0
  47.4000015  3.41410971 0.0
  48.6000023  2.6399219 0.0
  49.8000031  2.07593918 0.0
  51.0000038  1.65434909 0.0
  52.2000008  1.33294821 0.0
  53.4000015  1.08203042 0.0
  54.6000023  0.889432013 0.0
  55.8000031  0.735458314 0.0
  57.0000038  0.611372411 0.0
  58.2000008  0.510262549 0.0
  59.4000015  0.424925923 0.0
